Date,Open,High,Low,Close,Adj Close,Volume
2005/12/29,2.356656,2.383381,2.354227,2.368804,2.263545,2456815
2005/12/30,2.380952,2.383381,2.320213,2.325072,2.221757,1692705
2006/1/4,2.332361,2.417395,2.332361,2.410106,2.303012,3305357
2006/1/5,2.439261,2.563168,2.429543,2.534013,2.421413,10963970
2006/1/6,2.546161,2.587463,2.492711,2.514577,2.402841,10141885
2006/1/9,2.529154,2.575315,2.482993,2.517006,2.405162,7281710
2006/1/10,2.517006,2.521865,2.468415,2.512147,2.400519,4269831
2006/1/11,2.509718,2.514577,2.468415,2.509718,2.398197,5819460
2006/1/12,2.517006,2.619047,2.517006,2.594752,2.479453,10249770
2006/1/13,2.594752,2.60447,2.54859,2.555879,2.442308,5360661
2006/1/16,2.526724,2.609329,2.517006,2.524295,2.412127,5187571
2006/1/17,2.517006,2.670068,2.517006,2.619047,2.502669,8784630
2006/1/18,2.626336,2.716229,2.60447,2.689504,2.569994,9922762
2006/1/19,2.672497,2.854713,2.672497,2.823129,2.697682,14818489
2006/1/20,2.813411,2.927599,2.781827,2.913022,2.783581,13796058
2006/1/23,2.913022,2.913022,2.913022,2.913022,2.783581,0
2006/1/24,2.913022,2.913022,2.913022,2.913022,2.783581,0
2006/1/25,2.913022,2.913022,2.913022,2.913022,2.783581,0
2006/2/6,2.913022,2.913022,2.913022,2.913022,2.783581,0
2006/2/7,2.913022,2.913022,2.913022,2.913022,2.783581,0
2006/2/8,2.913022,2.913022,2.913022,2.913022,2.783581,0
2006/2/9,2.913022,2.913022,2.913022,2.913022,2.783581,0
2006/2/10,3.204567,3.204567,3.08066,3.126822,2.98788,21907982
2006/2/13,3.102526,3.107385,2.985908,3.02721,2.892695,10174628
2006/2/14,3.02721,3.073372,2.993197,3.02721,2.892695,5252094
2006/2/15,3.036929,3.08066,3.024781,3.075801,2.939127,5731599
2006/2/16,3.075801,3.08309,2.954324,2.956754,2.825369,7574180
2006/2/17,2.956754,3.005344,2.92274,2.964042,2.832334,10054437
2006/2/20,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/2/21,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/2/22,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/2/23,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/2/24,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/2/27,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/2/28,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/3/1,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/3/2,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/3/3,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/3/6,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/3/7,2.964042,2.964042,2.964042,2.964042,2.832334,0
2006/3/8,2.368804,2.656705,2.259475,2.463556,2.354087,16575436
2006/3/9,2.434402,2.463556,2.306851,2.332361,2.228721,8938733
2006/3/10,2.325072,2.361516,2.306851,2.346938,2.242651,5615922
2006/3/13,2.346938,2.346938,2.310495,2.336005,2.232204,3410138
2006/3/14,2.336005,2.346938,2.288629,2.325072,2.221757,3716081
2006/3/15,2.325072,2.427113,2.303206,2.39067,2.28444,6722344
2006/3/16,2.387026,2.405247,2.350583,2.357871,2.253098,3417874
2006/3/17,2.357871,2.467201,2.350583,2.419825,2.312299,7738664
2006/3/20,2.419825,2.459912,2.397959,2.448979,2.340158,5571788
2006/3/21,2.448979,2.623906,2.434402,2.547376,2.434183,10340220
2006/3/22,2.536443,2.605685,2.5,2.60204,2.486418,5233414
2006/3/23,2.605685,2.612973,2.536443,2.594752,2.479453,5195303
2006/3/24,2.594752,2.60204,2.52551,2.547376,2.434183,4901961
2006/3/27,2.423469,2.474489,2.397959,2.456268,2.347123,8580748
2006/3/28,2.44169,2.448979,2.405247,2.438046,2.32971,4778692
2006/3/29,2.44169,2.503644,2.430758,2.470845,2.361052,6127826
2006/3/30,2.463556,2.5,2.430758,2.434402,2.326228,4689770
2006/3/31,2.412536,2.496355,2.361516,2.459912,2.350605,6404051
2006/4/3,2.452623,2.470845,2.423469,2.459912,2.350605,5530608
2006/4/4,2.459912,2.536443,2.448979,2.529154,2.41677,7754952
2006/4/5,2.540087,2.725947,2.540087,2.645772,2.528206,13706625
2006/4/6,2.634839,2.667638,2.55102,2.591107,2.47597,8876173
2006/4/7,2.591107,2.725947,2.565597,2.722303,2.601336,13625417
2006/4/10,2.729591,2.766034,2.660349,2.747813,2.625713,8503702
2006/4/11,2.73688,2.747813,2.667638,2.715014,2.594371,8096358
2006/4/12,2.733236,2.817055,2.725947,2.740524,2.618747,11518354
2006/4/13,2.733236,2.733236,2.580174,2.609329,2.493382,8365432
2006/4/14,2.598396,2.689504,2.598396,2.667638,2.5491,6476199
2006/4/17,2.674927,2.791545,2.671282,2.725947,2.604819,12314089
2006/4/18,2.682215,2.766034,2.660349,2.68586,2.566513,5734660
2006/4/19,2.642128,2.678571,2.598396,2.656705,2.538654,4664185
2006/4/20,2.645772,2.674927,2.594752,2.623906,2.507312,5362527
2006/4/21,2.631195,2.824344,2.631195,2.769679,2.646607,15901770
2006/4/24,2.751457,2.76239,2.623906,2.649416,2.531688,7694724
2006/4/25,2.623906,2.682215,2.594752,2.649416,2.531688,5853657
2006/4/26,2.623906,2.7879,2.598396,2.722303,2.601336,9399832
2006/4/27,2.73688,2.981049,2.627551,2.875364,2.747596,18336892
2006/4/28,2.831632,2.908163,2.722303,2.838921,2.712772,11755905
2006/5/8,2.831632,2.984693,2.798833,2.959183,2.827691,11979911
2006/5/9,3.013848,3.24344,2.984693,3.188775,3.04708,20250656
2006/5/10,3.206997,3.447521,3.155976,3.287172,3.141105,17974072
2006/5/11,3.279883,3.389212,3.130466,3.13411,2.994845,15531451
2006/5/12,3.126822,3.447521,3.08309,3.447521,3.294329,20683248
2006/5/15,3.447521,3.447521,3.447521,3.447521,3.294329,0
2006/5/16,3.611516,3.735422,3.279883,3.309037,3.161999,21745105
2006/5/17,3.309037,3.462099,3.163265,3.312682,3.165481,12926385
2006/5/18,3.24344,3.422011,3.203352,3.389212,3.238611,10082858
2006/5/19,3.381924,3.462099,3.298104,3.414723,3.262988,10896166
2006/5/22,3.425655,3.502186,3.381924,3.451166,3.297812,10258364
2006/5/23,3.418367,3.418367,3.104956,3.104956,2.966986,12051455
2006/5/24,3.090379,3.199708,2.849854,2.970116,2.838137,10262236
2006/5/25,2.970116,3.032069,2.860787,2.970116,2.838137,5200832
2006/5/26,2.988338,3.097667,2.955539,3.050291,2.91475,6177484
2006/5/29,3.079446,3.203352,3.050291,3.163265,3.022704,5988502
2006/5/30,3.079446,3.203352,3.050291,3.163265,3.022704,5987
2006/5/31,3.177842,3.279883,3.101311,3.203352,3.06101,11626857
2006/6/1,3.199708,3.338192,3.199708,3.298104,3.151552,11339418
2006/6/2,3.298104,3.531341,3.188775,3.349125,3.200305,16958254
2006/6/5,3.341836,3.411078,3.261661,3.392857,3.242094,8162722
2006/6/6,3.385568,3.498542,3.323615,3.352769,3.203787,8767700
2006/6/7,3.352769,3.352769,3.017492,3.017492,2.883409,10226737
2006/6/8,2.944606,3.039358,2.842565,2.966472,2.834655,7492596
2006/6/9,2.933673,3.094023,2.882653,2.908163,2.778938,4889503
2006/6/12,2.908163,3.024781,2.89723,2.959183,2.827691,3027721
2006/6/13,2.959183,3.079446,2.955539,3.024781,2.890374,4409273
2006/6/14,3.013848,3.013848,2.860787,2.937317,2.806796,3282907
2006/6/15,2.944606,2.981049,2.908163,2.959183,2.827691,2562130
2006/6/16,2.959183,3.021137,2.959183,3.010204,2.876445,4271713
2006/6/19,2.999271,3.053935,2.919096,3.017492,2.883409,4509410
2006/6/20,3.006559,3.039358,2.970116,3.017492,2.883409,3494223
2006/6/21,3.017492,3.086734,2.984693,3.050291,2.91475,5599274
2006/6/22,3.024781,3.032069,2.940962,2.959183,2.827691,4252585
2006/6/23,2.908163,3.068513,2.908163,3.061224,2.925197,6018887
2006/6/26,3.068513,3.137755,3.039358,3.112244,2.97395,5175200
2006/6/27,3.1086,3.163265,3.061224,3.13411,2.994845,5767262
2006/6/28,3.13411,3.15962,3.079446,3.112244,2.97395,3567227
2006/6/29,3.090379,3.188775,3.090379,3.155976,3.015739,5676581
2006/6/30,3.155976,3.261661,3.152332,3.239795,3.095833,9170590
2006/7/3,3.247084,3.462099,3.247084,3.400145,3.249058,21579142
2006/7/4,3.381924,3.385568,3.261661,3.29446,3.148069,9621399
2006/7/5,3.279883,3.491253,3.236151,3.443877,3.290847,14099989
2006/7/6,3.451166,3.58965,3.418367,3.531341,3.374425,15947881
2006/7/7,3.50583,3.553206,3.432944,3.443877,3.290847,8090266
2006/7/10,3.411078,3.4293,3.279883,3.360058,3.210753,6433711
2006/7/11,3.349125,3.422011,3.316326,3.370991,3.2212,4126122
2006/7/12,3.370991,3.396501,3.29446,3.298104,3.151552,7485530
2006/7/13,3.279883,3.283527,2.970116,2.970116,2.838137,13173439
2006/7/14,2.951895,3.075801,2.915451,3.024781,2.890374,5782521
2006/7/17,3.043002,3.279883,3.043002,3.24344,3.099316,9195947
2006/7/18,3.279883,3.279883,3.126822,3.192419,3.050563,5246198
2006/7/19,3.13411,3.181486,3.024781,3.072157,2.935644,4451744
2006/7/20,3.090379,3.126822,3.043002,3.097667,2.960021,2269738
2006/7/21,3.079446,3.152332,3.068513,3.145043,3.005291,3017724
2006/7/24,3.097667,3.177842,3.043002,3.13411,2.994845,2956248
2006/7/25,3.130466,3.250728,3.104956,3.236151,3.092351,7012917
2006/7/26,3.26895,3.360058,3.24344,3.272594,3.127175,13285679
2006/7/27,3.232507,3.272594,3.137755,3.185131,3.043599,5717483
2006/7/28,3.185131,3.221574,3.061224,3.061224,2.925197,4829149
2006/7/31,3.064868,3.097667,2.937317,2.962827,2.831173,4184158
2006/8/1,2.966472,3.024781,2.944606,2.966472,2.834655,2629284
2006/8/2,2.988338,3.017492,2.926384,3.010204,2.876445,2469053
2006/8/3,3.010204,3.035714,2.951895,2.959183,2.827691,1598698
2006/8/4,2.970116,2.995626,2.893586,2.89723,2.768491,3233123
2006/8/7,2.908163,2.915451,2.776967,2.784256,2.660537,2421580
2006/8/8,2.791545,2.879008,2.791545,2.879008,2.751078,1755259
2006/8/9,2.886297,2.915451,2.835276,2.849854,2.723219,1467589
2006/8/10,2.846209,2.89723,2.827988,2.893586,2.765008,1663824
2006/8/11,2.864431,2.886297,2.806122,2.860787,2.733667,2400607
2006/8/14,2.860787,2.87172,2.718658,2.740524,2.618747,2534989
2006/8/15,2.744169,2.820699,2.704081,2.784256,2.660537,1655729
2006/8/16,2.780612,2.849854,2.776967,2.842565,2.716254,2324335
2006/8/17,2.813411,2.857142,2.769679,2.817055,2.691878,1697430
2006/8/18,2.806122,2.89723,2.806122,2.860787,2.733667,3292931
2006/8/21,2.773323,2.89723,2.744169,2.89723,2.768491,3329734
2006/8/22,2.89723,2.933673,2.849854,2.882653,2.754561,2746200
2006/8/23,2.882653,2.944606,2.864431,2.889941,2.761525,3350816
2006/8/24,2.89723,2.911807,2.813411,2.893586,2.765008,2007139
2006/8/25,2.893586,2.919096,2.879008,2.889941,2.761525,2391072
2006/8/28,2.908163,3.032069,2.889941,2.984693,2.852067,5064175
2006/8/29,2.981049,3.26895,2.94825,3.086734,2.949574,11909637
2006/8/30,3.024781,3.097667,3.024781,3.097667,2.960021,4433530
2006/8/31,3.1086,3.123177,3.043002,3.061224,2.925197,3409258
2006/9/1,3.064868,3.094023,2.959183,2.977405,2.845103,3294594
2006/9/4,2.970116,3.097667,2.966472,3.072157,2.935644,3323376
2006/9/5,3.079446,3.13411,3.024781,3.119533,2.980916,5765281
2006/9/6,3.119533,3.119533,3.043002,3.072157,2.935644,2570389
2006/9/7,3.072157,3.090379,2.970116,2.984693,2.852067,2709510
2006/9/8,2.988338,3.032069,2.977405,2.988338,2.85555,1235332
2006/9/11,2.991982,3.017492,2.915451,3.006559,2.872961,2226500
2006/9/12,2.999271,3.08309,2.981049,3.021137,2.886892,2580109
2006/9/13,3.021137,3.043002,2.962827,2.962827,2.831173,1842870
2006/9/14,2.962827,3.079446,2.962827,3.050291,2.91475,3375795
2006/9/15,3.028425,3.097667,3.028425,3.079446,2.94261,4398124
2006/9/18,3.104956,3.119533,3.072157,3.08309,2.946092,3172242
2006/9/19,3.079446,3.097667,3.05758,3.064868,2.928679,2865877
2006/9/20,3.061224,3.064868,2.995626,3.043002,2.907785,1919672
2006/9/21,3.053935,3.075801,3.017492,3.028425,2.893856,2158334
2006/9/22,3.028425,3.05758,2.97376,2.999271,2.865997,3214060
2006/9/25,3.298104,3.298104,3.148688,3.298104,3.151552,27741107
2006/9/26,3.381924,3.443877,3.290816,3.305393,3.158517,34716393
2006/9/27,3.279883,3.301749,3.181486,3.221574,3.078422,12971305
2006/9/28,3.225218,3.352769,3.214285,3.261661,3.116728,12218990
2006/9/29,3.236151,3.374635,3.214285,3.29446,3.148069,10946713
2006/10/9,3.352769,3.593294,3.330903,3.422011,3.269952,12187456
2006/10/10,3.414723,3.440233,3.316326,3.407434,3.256023,9740546
2006/10/11,3.400145,3.400145,3.272594,3.323615,3.175929,6591702
2006/10/12,3.414723,3.440233,3.316326,3.407434,3.256023,9738
2006/10/13,3.214285,3.265306,3.199708,3.21793,3.07494,3487514
2006/10/16,3.228862,3.254373,3.177842,3.188775,3.04708,3793445
2006/10/17,3.177842,3.21793,3.152332,3.185131,3.043599,3335131
2006/10/18,3.181486,3.261661,3.181486,3.258017,3.113246,3749563
2006/10/19,3.236151,3.258017,3.181486,3.206997,3.064492,2955447
2006/10/20,3.214285,3.261661,3.188775,3.206997,3.064492,3123931
2006/10/23,3.155976,3.221574,3.006559,3.017492,2.883409,5984329
2006/10/24,3.017492,3.072157,3.017492,3.064868,2.928679,3687472
2006/10/25,3.08309,3.086734,3.002915,3.035714,2.90082,4098290
2006/10/26,3.024781,3.064868,2.970116,3.032069,2.897338,3263867
2006/10/27,3.035714,3.068513,3.006559,3.028425,2.893856,2655165
2006/10/30,3.028425,3.043002,2.89723,3.017492,2.883409,3916522
2006/10/31,3.002915,3.05758,2.962827,3.050291,2.91475,2980184
2006/11/1,3.046647,3.046647,2.995626,3.017492,2.883409,1860950
2006/11/2,3.006559,3.08309,2.951895,3.061224,2.925197,3324103
2006/11/3,3.053935,3.094023,3.024781,3.046647,2.911268,2350718
2006/11/6,3.043002,3.090379,2.984693,3.024781,2.890374,2390792
2006/11/7,3.024781,3.024781,2.933673,2.970116,2.838137,3994245
2006/11/8,2.966472,3.013848,2.919096,2.984693,2.852067,2005592
2006/11/9,2.962827,3.010204,2.951895,2.995626,2.862514,2356563
2006/11/10,2.995626,2.995626,2.889941,2.89723,2.768491,3795830
2006/11/13,2.908163,2.915451,2.755102,2.773323,2.650089,3368254
2006/11/14,2.780612,2.864431,2.76239,2.864431,2.737149,2946375
2006/11/15,2.868075,2.900874,2.842565,2.879008,2.751078,1913802
2006/11/16,2.879008,2.889941,2.806122,2.827988,2.702325,2543037
2006/11/17,2.820699,2.900874,2.813411,2.860787,2.733667,2054858
2006/11/20,2.842565,2.879008,2.806122,2.817055,2.691878,2621134
2006/11/21,2.846209,2.944606,2.824344,2.919096,2.789385,4824569
2006/11/22,2.915451,2.988338,2.882653,2.937317,2.806796,4395185
2006/11/23,2.937317,2.951895,2.900874,2.911807,2.78242,2640227
2006/11/24,2.900874,2.995626,2.89723,2.94825,2.817243,3113951
2006/11/27,2.94825,2.977405,2.915451,2.970116,2.838137,2451569
2006/11/28,2.951895,3.017492,2.933673,2.981049,2.848585,2884558
2006/11/29,2.962827,3.050291,2.919096,3.043002,2.907785,4997246
2006/11/30,3.017492,3.094023,3.017492,3.035714,2.90082,4002867
2006/12/1,3.043002,3.050291,2.988338,2.991982,2.859032,5473851
2006/12/4,3.017492,3.090379,2.988338,3.086734,2.949574,6496123
2006/12/5,3.090379,3.192419,3.024781,3.148688,3.008775,10206886
2006/12/6,3.13411,3.203352,2.988338,3.064868,2.928679,6921075
2006/12/7,3.061224,3.145043,3.024781,3.039358,2.904303,5488825
2006/12/8,3.006559,3.017492,2.827988,2.860787,2.733667,6206401
2006/12/11,2.860787,2.926384,2.846209,2.915451,2.785902,2985732
2006/12/12,2.915451,2.966472,2.860787,2.89723,2.768491,3140859
2006/12/13,2.900874,2.908163,2.849854,2.87172,2.744114,2764991
2006/12/14,2.87172,2.951895,2.87172,2.919096,2.789385,2774757
2006/12/15,2.919096,3.021137,2.89723,2.966472,2.834655,5571154
2006/12/18,2.940962,2.984693,2.937317,2.959183,2.827691,3995587
2006/12/19,2.959183,3.163265,2.937317,3.068513,2.932162,11082480
2006/12/20,3.043002,3.046647,2.959183,3.035714,2.90082,6209238
2006/12/21,3.032069,3.039358,2.966472,2.970116,2.838137,5033706
2006/12/22,2.970116,2.988338,2.915451,2.94825,2.817243,4216496
2006/12/25,2.94825,2.995626,2.940962,2.962827,2.831173,3756346
2006/12/26,2.962827,3.002915,2.911807,2.92274,2.792867,4538062
2006/12/27,2.92274,2.955539,2.89723,2.908163,2.778938,3247543
2006/12/28,2.915451,2.933673,2.809766,2.842565,2.716254,5397190
2006/12/29,2.87172,2.893586,2.835276,2.864431,2.737149,3816322
2007/1/4,2.879008,3.043002,2.846209,2.89723,2.768491,6510118
2007/1/5,2.879008,2.951895,2.860787,2.933673,2.803314,3975172
2007/1/8,2.930029,3.126822,2.842565,3.064868,2.928679,12655311
2007/1/9,3.061224,3.090379,3.017492,3.064868,2.928679,9431509
2007/1/10,3.090379,3.152332,3.024781,3.13411,2.994845,13729960
2007/1/11,3.206997,3.276239,3.126822,3.137755,2.998327,17050774
2007/1/12,3.130466,3.203352,2.988338,3.010204,2.876445,10661559
2007/1/15,3.010204,3.210641,3.010204,3.188775,3.04708,12110698
2007/1/16,3.192419,3.250728,3.170553,3.228862,3.085387,11327470
2007/1/17,3.228862,3.236151,3.061224,3.130466,2.991363,11727938
2007/1/18,3.115889,3.440233,3.1086,3.367346,3.217717,24157468
2007/1/19,3.385568,3.629737,3.381924,3.527696,3.370941,23921593
2007/1/22,3.575072,3.881195,3.553206,3.881195,3.708733,24400608
2007/1/23,3.884839,3.93586,3.637026,3.786443,3.618191,21359913
2007/1/24,3.77551,3.895772,3.680758,3.760932,3.593813,12595220
2007/1/25,3.764577,3.764577,3.45481,3.498542,3.343083,13321755
2007/1/26,3.451166,3.637026,3.360058,3.553206,3.395318,11339665
2007/1/29,3.578717,3.771865,3.578717,3.702623,3.538095,10061369
2007/1/30,3.702623,3.804664,3.61516,3.698979,3.534614,12747175
2007/1/31,3.662536,3.862973,3.629737,3.673469,3.510237,20678748
2007/2/1,3.596938,3.862973,3.502186,3.822886,3.653014,22870954
2007/2/2,3.80102,3.972303,3.647959,3.655247,3.492825,16706890
2007/2/5,3.578717,3.82653,3.578717,3.739067,3.57292,10053587
2007/2/6,3.753644,3.892128,3.720845,3.790087,3.621673,11613170
2007/2/7,3.822886,4.154518,3.771865,4.154518,3.969911,25803739
2007/2/8,4.081632,4.256559,3.790087,4.059766,3.879369,19304715
2007/2/9,4.110787,4.256559,4.01239,4.136297,3.952499,12171445
2007/2/12,4.107142,4.190962,4.081632,4.118075,3.935087,7883459
2007/2/13,4.118075,4.190962,4.048833,4.12172,3.938569,7153503
2007/2/14,4.12172,4.285714,4.067055,4.245626,4.056969,11671892
2007/2/15,4.227405,4.318513,4.190962,4.256559,4.067418,8973785
2007/2/16,4.263848,4.336734,4.209183,4.227405,4.039558,10105117
2007/2/26,4.227405,4.435131,4.136297,4.380466,4.185818,11947806
2007/2/27,4.40962,4.486151,3.943148,3.943148,3.767932,15484430
2007/2/28,3.899416,4.103498,3.790087,4.048833,3.868921,11177170
2007/3/1,4.052478,4.282069,3.862973,4.01239,3.834098,15300865
2007/3/2,4.01239,4.14723,3.946793,4.074344,3.893299,8417011
2007/3/5,4.048833,4.114431,3.866618,4.001457,3.823651,8015964
2007/3/6,3.975947,4.045189,3.928571,3.975947,3.799274,5456718
2007/3/7,3.979591,4.132653,3.979591,4.077988,3.896781,6443488
2007/3/8,4.085276,4.241982,4.077988,4.190962,4.004735,8429038
2007/3/9,4.190962,4.300291,4.139941,4.252915,4.063935,11981829
2007/3/12,4.267492,4.442419,4.201895,4.38411,4.189301,18216104
2007/3/13,4.40962,4.821428,4.373177,4.821428,4.607186,29733473
2007/3/14,4.821428,5.094752,4.577259,4.781341,4.56888,30677428
2007/3/15,4.752186,4.901603,4.664723,4.733965,4.523609,14957587
2007/3/16,4.748542,4.810495,4.373177,4.533527,4.332077,16286076
2007/3/19,4.405976,4.591836,4.344023,4.511661,4.311184,14447821
2007/3/20,4.584548,4.610058,4.475218,4.573615,4.370384,11372804
2007/3/21,4.610058,4.70481,4.51895,4.675655,4.46789,9559923
2007/3/22,4.701166,4.75583,4.591836,4.610058,4.405208,11537244
2007/3/23,4.610058,4.65379,4.427842,4.577259,4.373867,11527722
2007/3/26,4.588192,4.832361,4.588192,4.766763,4.554951,16074286
2007/3/27,4.777696,4.938046,4.737609,4.887026,4.669868,14760486
2007/3/28,4.887026,5.018221,4.559037,4.836005,4.621116,17949925
2007/3/29,4.828717,4.828717,4.51895,4.51895,4.318149,13312713
2007/3/30,4.416909,4.682944,4.413265,4.617346,4.412172,7715315
2007/4/2,4.617346,4.73032,4.595481,4.661078,4.45396,5894767
2007/4/3,4.661078,4.723032,4.631924,4.701166,4.492268,7378314
2007/4/4,4.693877,5.171282,4.675655,5.171282,4.941494,27408863
2007/4/5,5.094752,5.094752,4.919825,4.978134,4.756928,21494374
2007/4/6,4.978134,5.21137,4.974489,5.087463,4.8614,18909397
2007/4/9,5.112973,5.207725,5.029154,5.083819,4.857918,13988755
2007/4/10,5.083819,5.284256,4.963556,5.233236,5.000694,21689665
2007/4/11,5.240524,5.240524,5.065597,5.156705,4.927565,13099126
2007/4/12,5.156705,5.357142,5.083819,5.26239,5.028554,15569648
2007/4/13,5.276967,5.6086,5.276967,5.368075,5.129542,26745523
2007/4/16,5.393586,5.539358,5.320699,5.462827,5.220084,12941738
2007/4/17,5.466472,5.532069,5.193148,5.430029,5.188743,15242791
2007/4/18,5.393586,5.641399,5.306122,5.626822,5.376792,19716029
2007/4/19,5.612244,5.816326,5.069241,5.342565,5.105166,21495601
2007/4/20,5.451895,5.666909,5.360787,5.63411,5.383757,20023857
2007/4/23,5.655976,5.867346,5.655976,5.750728,5.495192,17729560
2007/4/24,5.758017,5.90379,5.641399,5.787172,5.530016,17748823
2007/4/25,5.721574,5.758017,5.484693,5.685131,5.43251,12521050
2007/4/26,5.630466,5.863702,5.630466,5.758017,5.502157,11437798
2007/4/27,5.706997,5.776239,5.528425,5.528425,5.282768,13690274
2007/4/30,5.462827,5.594023,5.42274,5.55758,5.310627,14335317
2007/5/3,5.462827,5.594023,5.42274,5.55758,5.310627,0
2007/5/4,5.462827,5.594023,5.42274,5.55758,5.310627,0
2007/5/8,5.677842,5.889212,5.630466,5.827259,5.568323,19237275
2007/5/9,5.827259,5.827259,5.466472,5.728862,5.474298,16680128
2007/5/10,5.703352,6.042274,5.594023,5.90379,5.641453,18337597
2007/5/11,5.776239,6.009475,5.725218,5.911078,5.648417,15143546
2007/5/14,5.830903,6.304664,5.758017,6.184402,5.909595,22211711
2007/5/15,6.177113,6.231778,5.867346,5.878279,5.617076,15030150
2007/5/16,5.801749,6.00583,5.597667,5.969387,5.704134,16027454
2007/5/17,5.940233,6.235422,5.90379,6.056851,5.787713,17347395
2007/5/18,6.056851,6.056851,6.056851,6.056851,5.787713,0
2007/5/21,5.758017,6.19169,5.721574,6.158892,5.885219,18045935
2007/5/22,6.16618,6.432215,6.129737,6.169825,5.895666,18500185
2007/5/23,6.195335,6.483236,6.188046,6.403061,6.118538,23356283
2007/5/24,6.413994,6.413994,6.060495,6.213556,5.937454,19874984
2007/5/25,6.188046,6.359329,6.086005,6.257288,5.979242,16856337
2007/5/28,6.341107,6.559766,6.27551,6.457725,6.170774,25335914
2007/5/29,6.457725,6.629008,6.370262,6.534256,6.243905,20482019
2007/5/30,6.013119,6.370262,5.881924,5.881924,5.620558,24400677
2007/5/31,5.648688,5.812682,5.295189,5.37172,5.133025,24825050
2007/6/1,5.404518,5.575801,4.836005,4.836005,4.621116,26843673
2007/6/4,4.883381,5.047376,4.351311,4.354956,4.161441,20760387
2007/6/5,4.263848,4.613702,3.921282,4.573615,4.370384,22357033
2007/6/6,4.537172,4.697521,4.391399,4.610058,4.405208,18487142
2007/6/7,4.591836,4.795918,4.548104,4.774052,4.561915,20140386
2007/6/8,4.774052,4.774052,4.774052,4.774052,4.561915,0
2007/6/11,4.919825,4.974489,4.737609,4.821428,4.607186,19241010
2007/6/12,4.86516,4.868804,4.391399,4.774052,4.561915,17051715
2007/6/13,4.846938,5.131195,4.777696,5.05102,4.826576,20815651
2007/6/14,4.985422,5.171282,4.901603,5.010932,4.788269,15542282
2007/6/15,4.919825,5.054664,4.810495,4.934402,4.715139,10649924
2007/6/18,4.956268,5.138483,4.956268,5.047376,4.823093,12813936
2007/6/19,5.040087,5.255102,4.927113,5.174927,4.944977,17540811
2007/6/20,5.229591,5.313411,4.883381,4.963556,4.742998,15229545
2007/6/21,4.956268,5.05102,4.737609,4.861516,4.645493,11522305
2007/6/22,4.883381,4.956268,4.376822,4.51895,4.318149,15187046
2007/6/25,4.606413,4.628279,4.067055,4.176384,3.990805,12876604
2007/6/26,4.154518,4.595481,4.081632,4.595481,4.391278,16523402
2007/6/27,4.555393,4.828717,4.511661,4.774052,4.561915,17162685
2007/6/28,4.774052,4.792274,4.416909,4.416909,4.220642,12999798
2007/6/29,4.190962,4.398688,4.099854,4.158163,3.973393,8194692
2007/7/2,4.190962,4.354956,4.154518,4.336734,4.14403,6475093
2007/7/3,4.336734,4.449708,4.300291,4.380466,4.185818,5971514
2007/7/4,4.391399,4.446064,4.209183,4.231049,4.04304,4070896
2007/7/5,4.099854,4.190962,3.910349,3.913994,3.740074,6669558
2007/7/6,3.913994,4.227405,3.910349,4.154518,3.969911,7761763
2007/7/9,4.129008,4.285714,4.129008,4.209183,4.022147,6008193
2007/7/10,4.209183,4.351311,4.048833,4.351311,4.157959,6493511
2007/7/11,4.351311,4.365889,4.234693,4.303935,4.112688,4410796
2007/7/12,4.30758,4.354956,4.263848,4.318513,4.126618,3441368
2007/7/13,4.282069,4.344023,4.187317,4.205539,4.018664,2664975
2007/7/16,4.194606,4.245626,4.070699,4.114431,3.931605,3657579
2007/7/17,4.099854,4.278425,4.099854,4.22376,4.036075,3604587
2007/7/18,4.22376,4.267492,4.143586,4.187317,4.001253,3219474
2007/7/19,4.227405,4.296647,4.099854,4.271137,4.081349,5040563
2007/7/20,4.267492,4.395043,4.234693,4.369533,4.175372,6725747
2007/7/23,4.3586,4.613702,4.3586,4.584548,4.380833,9367928
2007/7/24,4.588192,4.664723,4.511661,4.51895,4.318149,8514527
2007/7/25,4.456997,4.642857,4.456997,4.624635,4.419138,6720179
2007/7/26,4.631924,4.715743,4.591836,4.65379,4.446997,8273936
2007/7/27,4.628279,4.733965,4.555393,4.686588,4.478337,8160398
2007/7/30,4.657434,4.854227,4.646501,4.795918,4.58281,11671277
2007/7/31,4.737609,4.985422,4.737609,4.912536,4.694246,13699376
2007/8/1,4.901603,4.948979,4.540816,4.559037,4.356454,13480303
2007/8/2,4.584548,4.770408,4.559037,4.690233,4.481821,7915125
2007/8/3,4.70481,4.861516,4.639212,4.799562,4.586291,11269426
2007/8/6,4.828717,4.876093,4.733965,4.814139,4.600221,8007562
2007/8/7,4.810495,4.952623,4.748542,4.825072,4.610667,11776106
